70
73
75
75
74
75
75
76
77
78
79
80
78
80
79
80
79
79
79
81
80
83
83
83
84
85
87
87
86
90
91
91
91
92
92
95
96
96
95
101
100
103
103
103
107
108
109
111
113
115
114
118
120
121
126
126
130
134
139
138
142
148
150
150
154
161
162
166
173
177
180
185
192
199
203
211
219
227
235
244
256
265
283
294
309
323
343
371
387
419
451
486
